Population,State,County,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),Households,Total County Carbon Footprint (tCO2e/yr)
6330,MO,ATCHISON ,12244.15899,42100.88343,22.61823905,23642.35387,15.82460033,17.79299353,6.765037915,4.357157536,4.782771935,49.52256125,3044.0,150746.6765
119902,MO,JASPER ,12856.34665,42154.47413,1.233442121,21274.10147,14.37520855,18.39979422,7.417616971,4.535256557,4.930161481,49.65803778,52029.0,2583658.048
67521,MO,CAPE GIRARDEAU ,12220.2106,38617.4464,0.330478299,22110.3541,15.092252,17.22569255,7.261004132,4.811986415,5.327511385,49.71844648,28944.0,1439050.715
18013,MO,PIKE ,11810.16184,39961.18367,3.276836808,23576.10065,15.78891316,16.91794018,7.523424749,4.56431341,4.951396586,49.74598808,7339.0,365085.8065
7185,MO,GENTRY ,12206.90753,39256.47824,14.31795654,24233.21809,16.06374969,17.46313547,7.37765762,4.309821282,4.635853107,49.85021718,3317.0,165353.1704
10777,MO,LEWIS ,12714.45904,41081.40752,4.306028145,23585.06328,15.7036848,17.88408992,7.391354737,4.40669948,4.746720263,50.1325492,4846.0,242942.3334
10883,MO,BOLLINGER ,11862.46,28187.45417,0.996997858,25750.68299,17.01889,16.14149659,7.788460902,4.448840755,4.765291647,50.16297989,4924.0,247002.513
6869,MO,CLARK ,12089.22429,37760.06195,9.583917359,25575.04207,16.86763208,17.12919068,7.375610715,4.253059934,4.572135206,50.19762861,3129.0,157068.3799
89232,MO,BUCHANAN ,12337.34007,53064.36816,1.675552683,21029.33111,14.36019852,18.7489825,7.310433365,4.720422364,5.19590965,50.3359464,37834.0,1904410.196
7835,MO,DADE ,12352.36031,32702.9592,1.904430311,26012.44888,17.14856746,16.95348711,7.309167837,4.312043745,4.629433119,50.35269928,3702.0,186405.6927
7160,MO,CHARITON ,12363.61977,36075.49919,13.18820811,24131.41159,16.15944075,17.8577533,7.065615922,4.463803947,4.89717582,50.44378975,3683.0,185784.4776
4958,MO,SCOTLAND ,12001.18606,39285.27547,18.03544075,24901.78439,16.43450371,17.27473649,7.743551835,4.361152217,4.641037816,50.45498206,2287.0,115390.544
33847,MO,LAWRENCE ,12503.97403,35378.06475,0.442070094,24637.82291,16.33766293,17.33006004,7.64662038,4.410700885,4.737880578,50.46292481,14302.0,721720.7507
10013,MO,MONROE ,12823.45694,39558.12574,4.293563261,23647.26885,15.82247284,17.91798902,7.469940078,4.511873828,4.900816707,50.62309247,4969.0,251546.1465
10370,MO,CARROLL ,12109.20453,43033.14837,5.456741012,24648.63095,16.39050854,17.86939022,7.254115718,4.398366835,4.768877167,50.68125848,4933.0,250010.6481
9771,MO,HOWARD ,12510.93245,43878.65332,4.05104236,24032.03889,16.0375741,18.07531723,7.321430765,4.461563414,4.842106452,50.73799196,4162.0,211171.5225
37225,MO,NEWTON ,12768.09318,34221.20023,0.780039696,24259.56258,16.18770118,17.47795955,7.814300873,4.590116304,4.952578651,51.02265656,15338.0,782585.5063
23927,MO,SALINE ,13027.49784,48379.92711,6.654494501,22245.64876,14.9943229,19.19336802,7.377260417,4.559583635,4.968404876,51.09293984,10099.0,515987.5994
13197,MO,MONTGOMERY ,12476.67128,34959.13439,5.252713215,25505.30408,16.97882541,17.25331136,7.491879973,4.558552265,4.94965509,51.2322241,6218.0,318561.9694
47047,MO,JOHNSON ,12313.93642,40326.05679,0.87584976,24378.76332,16.35414495,17.39776055,7.78060684,4.737130511,5.150895978,51.42053883,18450.0,948708.9414
12854,MO,BARTON ,13013.67054,39186.8117,5.251588634,25236.72382,16.71799415,18.07205177,7.589089778,4.428449349,4.762475368,51.57006041,5552.0,286316.9754
16602,MO,COOPER ,12587.91106,42299.31154,2.471571009,24789.31346,16.66286645,17.91968911,7.399080231,4.732962728,5.197213304,51.91181183,6623.0,343811.9297
6554,MO,RALLS ,12723.42463,35689.29348,4.826168556,25504.22536,17.09743662,17.60606072,7.561171803,4.722910186,5.184545935,52.17212527,3138.0,163716.1291
39558,MO,CALLAWAY ,12264.28417,34200.17776,2.365665478,25183.83298,17.01680493,17.01776883,7.683517367,4.975059866,5.486661966,52.17981295,15566.0,812230.9684
73782,MO,COLE ,12571.94019,39525.10343,0.922404513,23205.90933,16.01358279,17.77435146,7.328533382,5.216329139,5.865204735,52.19800151,29898.0,1560615.849
17287,MO,PERRY ,12626.28812,35171.58812,14.14229031,25207.10736,16.94281019,17.56536173,7.718661422,4.844241125,5.305271318,52.37634578,7446.0,389994.2707
657522,MO,JACKSON ,13385.95252,57445.65985,0.671790301,20263.24672,14.12567025,20.0728338,7.368989342,5.107707328,5.710586623,52.38578734,363768.0,19056273.09
34705,MO,WEBSTER ,12471.00368,28477.1922,8.083186448,26757.0013,17.75772042,16.94573476,8.117156318,4.73033499,5.093641259,52.64458775,13569.0,714334.4111
18490,MO,BATES ,12970.24118,37792.82514,3.041072161,26862.53591,17.76518735,17.91882911,7.605238507,4.51482123,4.872323355,52.67639955,8002.0,421516.5492
7950,MO,DEKALB ,12038.32398,29640.65546,5.856637706,28617.08906,18.93764264,16.57398389,7.766837736,4.696388311,5.098282167,53.07313474,3311.0,175725.1491
16465,MO,SAINTE GENEVIEVE ,12459.18407,31175.99603,16.43929239,25901.09639,17.45589529,17.14895555,7.939146067,5.055161148,5.548260148,53.14741821,7234.0,384468.4233
14877,MO,MONITEAU ,12895.25235,41347.37957,0.214973741,25837.781,17.33248809,18.07447869,7.719651139,4.859054689,5.318755518,53.30442813,5773.0,307726.4636
24009,MO,WARREN ,12191.01094,27251.26072,10.05181257,26841.5009,18.10841628,16.57470652,7.946371361,5.16040951,5.696847602,53.48675127,10740.0,574447.7087
55213,MO,CHRISTIAN ,13055.47262,34738.128,1.290163061,26023.34606,17.50425237,17.84481497,7.893183489,4.984090395,5.468454215,53.69479543,22198.0,1191917.069
12024,MO,ANDREW ,12227.88364,35971.43109,10.79011005,27883.56529,18.65089508,17.28405629,7.635224551,4.92003066,5.419914356,53.91012093,4932.0,265884.7164
102373,MO,FRANKLIN ,11867.29265,25946.8936,39.01701386,27254.72531,18.48317842,16.53420797,7.989050726,5.360453932,5.961165829,54.32805688,41421.0,2250322.444
33694,MO,LAFAYETTE ,12958.19911,44077.64548,4.285797268,26865.31095,18.03957381,18.4997505,7.662840862,4.950772003,5.457257764,54.61019494,14000.0,764542.7291
22420,MO,CLINTON ,13558.07781,43916.29759,2.215152772,26149.99688,17.60755415,18.9767295,7.618225691,4.964921388,5.475461535,54.64289226,8396.0,458781.7234
12031,MO,OSAGE ,12005.1505,24274.38647,15.64333372,29484.7218,19.71296277,16.29385343,7.885471698,5.112728885,5.640461278,54.64547806,5264.0,287653.7965
37540,MO,LINCOLN ,12298.23062,29907.01181,7.095335654,28229.31414,18.99384588,16.76640673,8.303677944,5.290920875,5.828002602,55.18285403,14991.0,827246.1647
175189,MO,JEFFERSON ,12698.20128,33899.20406,9.158211404,27876.43249,18.94625886,17.48998614,8.290776019,5.559162135,6.189444143,56.4756273,66407.0,3750376.982
1045449,MO,SAINT LOUIS ,14194.80375,57365.51923,1.80905275,22240.56617,15.84835583,20.52431532,7.458257361,5.928352674,6.805755296,56.56503648,607993.0,34391146.23
20080,MO,RAY ,13152.14665,39919.22623,2.608209319,29343.20349,19.66057496,18.31771074,7.858455179,5.151855682,5.701748939,56.6903455,8075.0,457774.5399
189512,MO,CLAY ,14306.89088,52132.50292,0.58317581,24607.06634,17.1116634,20.38800359,7.577859397,5.656044463,6.421029091,57.15459994,267384.0,15282225.55
73062,MO,PLATTE ,14266.12249,48918.09954,1.949640766,26297.39343,18.43522915,20.42673342,7.510509157,6.082832557,7.008716262,59.46402054,247517.0,14718355.97
77841,MO,CASS ,14508.2983,45449.29631,1.426547911,28549.8257,19.46691634,20.1996268,8.083664007,5.675636114,6.375303329,59.80114659,29980.0,1792838.375
284771,MO,SAINT CHARLES ,14889.64299,49486.65529,3.369271526,27002.6996,18.8530754,20.73168875,8.303556612,6.265906373,7.139577008,61.29380414,105869.0,6489113.751
1409,MS,ISSAQUENA ,11761.8519,25648.11415,0.0,17441.86231,11.3000722,12.94468543,8.608062456,3.768888101,3.692120774,40.31382896,461.0,18584.67515
10192,MS,WILKINSON ,13297.73763,29052.99528,1.707397675,18456.82143,12.12101444,13.4517506,7.857857143,3.824405317,3.909048626,41.16407613,4984.0,205161.7554
24190,MS,HOLMES ,13271.47957,35035.25036,0.510258189,18538.03076,12.03075055,13.83278089,8.563901199,3.800514233,3.766767927,41.9947148,9633.0,404535.0877
40759,MS,OKTIBBEHA ,10917.92423,29890.69861,0.855004427,20759.7219,13.78323793,12.81522166,7.212100395,4.05457104,4.307028757,42.17215978,16835.0,709968.31
36012,MS,LEFLORE ,12708.08101,42461.9639,0.409353943,17318.24922,11.44114561,14.76349754,8.118081473,3.937721173,4.016475662,42.27692145,13711.0,579658.87
11357,MS,JEFFERSON ,12988.34496,32554.09083,1.377526064,18488.13657,12.03908485,14.41971743,8.386958704,3.770707794,3.777460728,42.3939295,3734.0,158298.9328
36471,MS,LAFAYETTE ,11367.341,29155.63222,0.0,20833.71566,13.95984623,13.11497138,6.994969976,4.230694625,4.562121902,42.86260411,15139.0,648896.9636
10566,MS,TUNICA ,12377.11038,35100.49737,0.0,18509.97766,12.20558752,14.27477849,8.415976718,4.051151951,4.13402859,43.08152327,4327.0,186413.7512
12614,MS,NOXUBEE ,12654.17992,31297.30526,2.093015929,19660.51435,12.90798952,14.33327395,8.300503409,4.007610957,4.095093771,43.64447161,5264.0,229744.4985
29897,MS,COAHOMA ,13507.01884,45560.54908,0.256124837,17802.57701,11.72822888,15.51203685,8.552563802,4.015148256,4.068532066,43.87650985,11036.0,484221.1627
10790,MS,HUMPHREYS ,13962.66106,39238.70688,0.0,17946.83244,11.7045618,15.52627514,8.880102873,3.939633434,3.909959724,43.96053297,3942.0,173292.421
9565,MS,CLAIBORNE ,13216.5372,32829.30847,0.349121088,20138.32368,13.19679268,14.59114746,8.132095139,3.983632962,4.071600217,43.97526846,4040.0,177660.0846
34693,MS,ADAMS ,13896.97112,36394.61222,0.273487689,19623.0,13.06370929,15.38025638,7.44,4.073239816,4.303826025,44.26103151,15312.0,677724.9145
20033,MS,ATTALA ,12720.65842,34682.75706,1.531666157,21497.68262,14.1634365,14.26409897,7.653636001,4.054996718,4.242736718,44.3789049,8824.0,391599.4569
8087,MS,QUITMAN ,13664.19035,41483.76541,0.0,19216.24694,12.54374353,15.81299551,8.284559169,3.874047715,3.909125305,44.42447122,3184.0,141447.5164
13357,MS,TALLAHATCHIE ,13054.52896,34208.76863,1.191196811,20323.70278,13.23963125,14.71755207,8.523793517,3.958449048,3.988966586,44.42839248,5140.0,228361.9373
12097,MS,AMITE ,12820.03515,26543.55596,1.402526329,22387.45218,14.70477619,13.91291976,7.591242457,4.032821929,4.219907653,44.46166799,5857.0,260411.9894
9365,MS,KEMPER ,12421.17412,27360.54867,0.0,22651.55985,14.81737326,13.8873604,7.725222637,3.972382748,4.128357235,44.53069628,4034.0,179636.8288
29461,MS,LINCOLN ,13109.98067,29605.95716,0.318030597,23590.77788,15.57379175,12.57169695,7.725133906,4.26616943,4.518054175,44.65484621,12501.0,558230.2325
251743,MS,HINDS ,13570.16116,36943.48776,0.646801074,20729.68171,14.0816247,12.75349971,7.984070222,4.743422098,5.131313314,44.69393004,100756.0,4503181.615
41757,MS,BOLIVAR ,13778.91725,38914.45844,0.940066599,19425.02764,12.82594868,15.14466237,8.369301674,4.124387233,4.242523203,44.70682316,15416.0,689200.3858
49644,MS,WARREN ,12881.53326,30923.69265,1.525552569,22160.85968,14.98530809,12.00878634,7.849460962,4.746196266,5.154090952,44.74384261,20789.0,930179.744
11592,MS,JEFFERSON DAVIS ,13281.63489,27811.94955,0.279361959,22104.54408,14.37957876,14.32520732,8.104803313,3.92992345,4.005669724,44.74518257,4836.0,216387.7029
8510,MS,FRANKLIN ,13418.24795,28721.1986,1.473415631,22200.22174,14.558275,14.12947136,7.858078731,4.034714768,4.19391048,44.77445034,4121.0,184515.5099
41501,MS,PIKE ,13185.51402,30805.64524,1.672064255,21462.43339,14.16581381,14.50270345,7.742005253,4.098916539,4.298588908,44.80802796,17915.0,802735.8208
63710,MS,WASHINGTON ,13741.53628,41799.21894,0.919817947,18648.17052,12.40342846,15.50127069,8.414562549,4.230229545,4.375035917,44.92452716,24664.0,1108018.538
16433,MS,YALOBUSHA ,12253.48169,29604.5853,0.856965587,22671.9916,15.01015592,13.9235042,7.463705349,4.190548207,4.459629998,45.04754368,7817.0,352136.6489
13305,MS,MONTGOMERY ,12930.0559,35912.34249,1.200830928,21812.59113,14.38941528,14.62011962,7.727682074,4.103475904,4.309564548,45.15025743,5892.0,266025.3168
12156,MS,WALTHALL ,13200.67162,26323.28427,6.788179354,22805.0,14.86331773,14.26449843,8.04,3.995073382,4.10355486,45.2664444,5164.0,233755.9189
6698,MS,SHARKEY ,14621.30996,38562.58005,1.089122664,19581.54315,12.79249106,15.50674962,8.89674679,4.046746119,4.06730954,45.31004314,2516.0,114000.0685
17972,MS,WAYNE ,12938.42059,29322.68524,0.595607132,22328.20154,14.70509335,14.15738502,7.97576174,4.176966178,4.366490043,45.38169634,7696.0,349257.535
10115,MS,CARROLL ,12667.00934,29990.66555,1.208615219,23217.13307,15.33854415,13.80249043,7.658618883,4.217876895,4.475217116,45.49274747,4492.0,204353.4216
91376,MS,FORREST ,12772.85579,29902.23065,1.164445366,21800.07619,14.65456579,14.10860837,7.527817698,4.494673109,4.859267384,45.64493235,37454.0,1709585.296
36349,MS,HANCOCK ,12132.27918,24818.60939,0.909591464,22132.62654,15.02476941,13.26663055,7.445387769,4.732470147,5.193095482,45.66235336,18397.0,840050.3147
23427,MS,GRENADA ,13076.43658,36822.81557,1.565638163,21370.98412,14.22014689,15.02714649,7.740226662,4.285206548,4.543587662,45.81631425,9916.0,454314.5721
14319,MS,CALHOUN ,12736.64949,31441.56158,1.327116278,23263.28207,15.37930272,14.4096713,7.404045674,4.18577695,4.460620506,45.83941715,6537.0,299652.2699
81077,MS,LAUDERDALE ,12789.20566,32254.8468,1.391568663,21602.5424,14.5262066,14.52099023,7.490099412,4.474592293,4.837309952,45.84919849,34763.0,1593855.687
19776,MS,JASPER ,13104.49179,27362.92322,3.796620211,23159.01416,15.15329412,14.24053659,8.15504551,4.130078444,4.274164669,45.95311933,8268.0,379940.3906
28234,MS,YAZOO ,13633.84757,36357.38391,0.644989563,21543.64104,14.112313,15.1380324,8.43197209,4.108169687,4.215023494,46.00551067,10094.0,464379.6248
37247,MS,PANOLA ,12781.88485,31891.73779,1.592092364,22018.78927,14.5445041,14.47452186,8.234675007,4.28707108,4.479889881,46.02066193,15370.0,707337.5739
25883,MS,MARION ,13093.44994,28640.76037,1.405414346,23694.62145,15.5042124,14.26381963,7.899552988,4.092627766,4.263481065,46.02369385,10557.0,485872.136
30550,MS,NESHOBA ,12482.43833,28739.30094,0.31341499,23095.34966,15.28775983,14.01921701,7.84199018,4.317893793,4.575481546,46.04234236,12803.0,589480.1092
20562,MS,CLAY ,13050.64894,36105.48995,1.433103785,22100.38634,14.6798459,14.99832097,7.859658594,4.324487535,4.584066155,46.44637915,8303.0,385644.2861
5245,MS,BENTON ,13650.73127,34011.46276,0.0,23937.44061,15.61126656,15.20944136,7.59579409,3.982021155,4.138725631,46.53724879,2380.0,110758.6521
8750,MS,CHOCTAW ,12979.22486,30995.03056,1.011116835,23651.25966,15.58436503,14.57139683,7.723333714,4.21276449,4.452567924,46.54442799,3757.0,174867.4159
20087,MS,CHICKASAW ,12905.43671,31339.35665,3.924356549,23590.51337,15.50616468,14.57897899,7.969454373,4.21019993,4.414508548,46.67930652,8235.0,384404.0892
34359,MS,SUNFLOWER ,14482.85362,42025.34501,0.167797534,21052.61041,13.85771397,15.4746279,8.811706103,4.257105927,4.374788446,46.77594234,9917.0,463877.0202
10842,MS,GREENE ,12660.07319,25427.8843,0.405976684,25407.35529,16.60183353,13.6795569,8.00591865,4.187430657,4.377447598,46.85218734,3865.0,181083.7041
63090,MS,JONES ,13486.78664,32005.44491,0.836299067,23250.03376,15.4145125,14.81079482,7.765393248,4.342208698,4.622429242,46.95533851,26302.0,1235019.314
19151,MS,WINSTON ,13083.19265,33546.20808,0.487348531,23447.9317,15.52086747,14.83170003,7.731672498,4.325006365,4.595522143,47.00476851,7997.0,375897.1338
30790,MS,COPIAH ,13435.31648,31877.89191,1.472826781,23390.6378,15.38153771,14.74589969,8.151557324,4.269606468,4.460103549,47.00870474,12042.0,566078.8225
17640,MS,CLARKE ,13646.08264,29904.10098,1.299449215,23920.70272,15.77074346,14.99598636,7.690272109,4.230355536,4.484387541,47.171745,7900.0,372656.7855
61041,MS,LOWNDES ,13294.94251,31758.47462,2.931973528,22377.08265,15.00526159,14.8590317,7.834865582,4.566763794,4.912411941,47.1783346,24886.0,1174080.035
33876,MS,ALCORN ,13575.70822,32434.25834,1.707514486,23859.04735,15.85942681,15.14439144,7.188746015,4.319701874,4.666519408,47.17878555,15461.0,729431.2033
199761,MS,HARRISON ,13082.15153,29734.43741,0.150778293,22287.56995,15.1266279,14.27610845,7.716616607,4.811433906,5.261391296,47.19217816,83527.0,3941821.066
22603,MS,LEAKE ,13173.39378,28751.70189,0.515263085,24047.58904,15.80998573,14.56906009,8.075614299,4.277057155,4.487414623,47.21913189,9129.0,431063.4551
30329,MS,SCOTT ,13187.51887,29722.63057,2.846700683,23630.75647,15.56829068,14.61874952,8.212177784,4.33083958,4.542828224,47.27288578,12091.0,571576.462
20732,MS,COVINGTON ,13292.90395,27938.91718,5.377858765,24472.20895,16.06761232,14.42830759,8.032232298,4.271000598,4.479464082,47.27861689,8664.0,409621.9367
18829,MS,NEWTON ,12913.90035,29124.99012,0.0,24483.91333,16.21675968,14.38118598,7.701780233,4.40151042,4.707663728,47.40890004,7958.0,377280.0265
27554,MS,SIMPSON ,13161.98096,28489.20201,2.833067966,24587.51974,16.22246268,14.24817925,7.985636568,4.375810401,4.636236672,47.46832557,11318.0,537246.5088
17543,MS,LAWRENCE ,13449.66574,26855.80435,1.267183064,25542.01733,16.73363039,14.42261797,7.892542895,4.217807024,4.444442181,47.71104046,7527.0,359121.0016
21763,MS,TISHOMINGO ,13413.87377,31134.38501,0.933541529,25269.6506,16.70617359,14.89171719,7.229477554,4.295132344,4.628656181,47.75115685,5727.0,273470.8753
12399,MS,SMITH ,13409.06644,27822.05057,2.02180207,24961.61231,16.41601188,14.45574557,8.111442052,4.376315264,4.604509798,47.96402456,5188.0,248837.3594
21405,MS,PRENTISS ,13250.32024,35655.54491,0.463741283,25374.57659,16.72479759,15.06226658,7.471859846,4.256711921,4.557908092,48.07354403,9024.0,433815.6613
39357,MS,MARSHALL ,13063.9029,30581.73355,2.054216119,24547.24349,16.18808928,14.61133067,8.244081104,4.430214188,4.670907766,48.14462301,14941.0,719328.8124
36331,MS,MONROE ,13244.94724,32729.12601,3.464738121,24499.78008,16.24704715,14.96247776,7.761335499,4.443160356,4.758654073,48.17267484,15447.0,744123.3083
11909,MS,WEBSTER ,13199.16431,31115.30761,2.144491847,25877.59988,16.99312793,14.78355912,7.708994878,4.26290752,4.526738805,48.27532825,5043.0,243452.4804
81808,MS,LEE ,13081.33443,35665.70367,1.230783473,23628.25626,15.93958956,14.95025297,7.677210786,4.780633547,5.22684398,48.57453084,34359.0,1668972.305
48933,MS,PEARL RIVER ,13428.17399,25998.55899,2.151347204,25606.57977,16.954269,14.35278001,7.94091472,4.529203578,4.849839485,48.62700679,20665.0,1004877.095
11303,MS,PERRY ,13167.22171,25840.8688,0.51942868,26668.32593,17.47398295,14.08989043,8.107962488,4.361989668,4.600249079,48.63407462,4755.0,231255.0248
24558,MS,ITAWAMBA ,13609.79523,31595.49667,2.730783065,25864.26435,17.11947904,15.07866801,7.562021744,4.447160655,4.790880098,48.99820955,10494.0,514187.211
23380,MS,TIPPAH ,14000.3392,36313.99111,1.960117198,25950.67455,17.1155492,15.67485171,7.566400342,4.356099214,4.668732616,49.38163308,9991.0,493371.8961
121231,MS,JACKSON ,13421.4751,28798.27205,0.385643315,25258.63203,17.03903532,14.53737137,8.137457746,5.051480584,5.526313304,50.29165833,47834.0,2405651.184
24225,MS,PONTOTOC ,13922.85295,34972.07304,2.795024277,26357.94398,17.44695294,15.57815074,7.833405573,4.568779474,4.908275934,50.33556467,9870.0,496812.0233
23306,MS,UNION ,14491.36404,38468.72808,2.295373771,25964.85497,17.24010696,16.23216301,7.698523127,4.568163933,4.93840646,50.67736349,9749.0,494053.6167
18557,MS,STONE ,14081.18175,26359.78145,4.295492761,27795.3625,18.28975208,14.89036029,8.171083688,4.579748979,4.88039407,50.81133911,7416.0,376816.8909
24464,MS,LAMAR ,14368.56755,27441.84896,1.415508133,27578.87336,18.1544659,15.16220345,8.229544228,4.581308786,4.879966806,51.00748917,9622.0,490794.0608
23882,MS,TATE ,13205.56924,30194.90783,1.568234111,27144.58362,18.09735116,14.7072691,8.214583368,4.923955196,5.335697137,51.27885597,8760.0,449202.7783
72874,MS,MADISON ,15072.8482,35524.04685,0.249131914,25930.0292,17.82163112,13.55914823,8.160143261,5.644323474,6.320687066,51.50593316,28244.0,1454733.576
